parcelid,latitude,longitude
13094561,34039774,-117928853
13835593,33770473,-117878581
13835862,33765710,-117888627
13838106,33766265,-117855317
13849951,33942322,-117964062
13852160,33927428,-117967253
13853687,33922475,-117971160
13870175,33864194,-117973568
13892200,33607964,-117890150
13937874,33797431,-117812913
13944486,33752544,-117981093
13955176,33752933,-117951171
13971084,33731043,-117941813
13978612,33697286,-117977749
13981487,33631938,-117892970
14000075,33780772,-118013741
14015763,33828712,-118000504
14018674,33690858,-117934838
14026971,33741183,-117992555
14081415,33727347,-118065014
14084145,33755531,-118020546
14104384,33789149,-117908158
14106542,33816359,-118033522
14106757,33811541,-118034665
14113282,33826930,-118028326
14117857,33826942,-117875743
14121377,33841726,-118044283
14173955,33906996,-117888446
14174784,33892344,-117885714
14178924,33880164,-117852398
14206817,33848660,-117753956
14208230,33857876,-117778402
14227825,33804030,-117850989
14231395,33803620,-117801373
14235927,33789230,-117844923
14270418,33685982,-117916071
14277762,33641582,-117942679
14292515,33659905,-117896972
14306720,33685328,-117790328
14306820,33685061,-117786472
14311164,33662808,-117802964
14316055,33629958,-117854845
14318651,33606264,-117828851
14325959,33605784,-117821635
14338816,33796880,-117761820
14339384,33859706,-117719172
14346545,33720075,-117755212
14362715,33686871,-117650637
14368055,33635951,-117678607
14383239,33602207,-117700062
14389079,33572403,-117686072
14389202,33568396,-117694826
14390239,33576806,-117676240
14399113,33529019,-117690954
14399725,33553079,-117756129
14407272,33518552,-117688541
14409888,33516781,-117659215
14420212,33516503,-117759562
14429262,33495273,-117710185
14480343,33601749,-117587150
14483928,33633899,-117624204
14490530,33614446,-117668273
14501137,33651895,-117627352
17226551,34225748,-118815522
17247942,34256122,-118799381
14157075,33928718,-117845220
11010006,34293775,-118525302
17106960,34268795,-119220178
17146086,34221276,-119214009
11263613,34649473,-118205308
14089284,33749690,-118089812
14327135,33627410,-117822958
14465068,33556406,-117638528
14457967,33542854,-117645554
11114915,34442168,-118565592
11317787,34678842,-118231915
11409788,33955952,-118331817
11324194,34563656,-118169297
11307405,34679553,-118207907
11191672,34593170,-118170411
17056691,34441824,-119246781
17187902,34210876,-119017856
17249242,34255383,-118776747
11216103,34576282,-118015126
11313563,34666475,-118073854
11313295,34667629,-118067423
11332643,34762445,-118276380
17052690,34454499,-119277999
17059530,34431187,-119284004
17091688,34274949,-119176462
17143605,34221526,-119002625
17169612,34176143,-119188185
17183443,34165205,-119161713
17193758,34176961,-118987209
17216372,34205150,-118891689
17223724,34237831,-118854327
17240618,34289765,-118672472
17241438,34244790,-118769420
17253939,34258499,-118770551
17267191,34155069,-118947351
17271938,34194520,-118914646
17297560,34172251,-118749670
10720295,34204375,-118606692
10720440,34203095,-118608045
10724137,34209791,-118651030
10734031,34165106,-118633026
10737344,34163076,-118662418
10777995,34197985,-118526057
10786680,34191687,-118562842
10807711,34164373,-118587647
10819740,34205923,-118511561
10819840,34207316,-118514103
10820470,34207363,-118503508
10826488,34201932,-118435999
10836736,34188111,-118490488
10837141,34187809,-118495143
10837946,34188668,-118479681
10853281,34161047,-118498035
10861900,34135897,-118449528
10864274,34145887,-118460665
10887794,34180059,-118408686
10912935,34147100,-118429487
10913333,34149791,-118406077
10914982,34134689,-118385952
10918670,34138275,-118422582
10923539,34227898,-118371452
10956166,34168160,-118354824
10985618,34272660,-118418172
10993726,34276897,-118294928
11002506,34260780,-118291129
11029477,34232511,-118389352
11030130,34225700,-118392808
11060403,34237661,-118499317
11074953,34273448,-118539012
11075199,34268470,-118537431
11079494,34245378,-118611310
11087639,34252356,-118601624
11095974,34227546,-118602351
11101822,34223992,-118533258
11110353,34452358,-118499300
11145912,34410062,-118489951
11175204,34506078,-118631406
11206725,34568295,-118059942
11213368,34560427,-118047986
11231084,34549718,-117976708
11260472,34633620,-118215286
11261406,34656085,-118223597
11265353,34658799,-118186672
11280850,34684388,-118175761
11290974,34675298,-118117396
11301515,34693097,-118090582
11319977,34642159,-118242007
11329754,34525424,-118225436
11448187,33859335,-118338705
11448825,33858912,-118328489
11484103,33908852,-118361944
11511178,33870987,-118390997
11522375,34003200,-118395325
11530249,33995248,-118404986
11539307,33990779,-118438056
11554896,34015665,-118426926
11642259,34074415,-118430915
11653205,34098733,-118245180
11654093,34111602,-118437962
11703478,34003038,-118303458
11704687,34001924,-118295999
11714669,34016545,-118331306
11744964,34045108,-118305666
11800598,34044229,-118195817
11816006,34079675,-118171740
11820582,34058264,-118170174
11854547,34039841,-118132632
11887504,34120863,-118135272
11901421,34081933,-118124324
11905950,34069453,-118137041
11913107,34106037,-118102740
11916028,34086324,-118096248
11947013,34101725,-118271185
11948938,34124675,-118261402
12001351,34086425,-118364665
12002086,34089832,-118358277
12015018,34098909,-118354419
12024308,34114237,-118375127
12026533,34121092,-118356265
12027130,34127299,-118362322
12043056,34227072,-118252996
12044778,34216656,-118244103
12055445,34161648,-118294031
12058341,34167788,-118257934
12121900,34154546,-118120208
12150693,34220477,-118217613
12160052,34187722,-118161361
12181252,33982065,-118305568
12189099,33979420,-118273455
12211067,33958108,-118275103
12216974,33947018,-118242835
12219578,33942843,-118254038
12222866,33949262,-118302517
12224472,33946834,-118314667
12241038,33918276,-118255062
12250681,33898106,-118297134
12261110,33892663,-118253317
12271610,33911932,-118236863
12278691,33882515,-118213304
12284115,33920280,-118204289
12287062,33889592,-118210506
12312134,33942351,-118196539
12313387,33935027,-118183837
12351483,33935208,-118104880
12390788,34009985,-118090014
12399931,33950670,-118097826
12413161,33866765,-118066703
12417532,33869072,-118088861
12431537,33835897,-118094710
12443180,33882653,-118137822
12447945,33869693,-118179896
12448045,33868175,-118178037
12450639,33870819,-118152681
12464695,33830071,-118201312
12471828,33840854,-118144117
12474018,33851583,-118162975
12482332,33855884,-118136915
12483154,33857213,-118124684
12487065,33846661,-118108481
12492999,33826812,-118114021
12497504,33810799,-118202855
12500332,33814103,-118194651
12504215,33793619,-118182774
12513539,33793331,-118125290
12517849,33801685,-118101611
12549991,33780621,-118168197
12605584,33817990,-118281389
12609554,33807875,-118325443
12610176,33809579,-118317462
12614825,33820295,-118332828
12624650,33781406,-118303651
12654398,34034124,-118280344
12657485,33719329,-118308645
12670201,33805815,-118380880
12672352,33835853,-118362152
12688815,33763469,-118411335
12698450,33737364,-118314924
12703811,33772584,-118355273
12705912,33780678,-118362674
12721758,33930054,-118089401
12749187,33906356,-118026901
12752837,33898659,-117991238
12758383,33889233,-118095824
12760327,33892260,-118072459
12761823,33895073,-118021435
12784575,33988992,-118020176
12793301,33938539,-118028728
12793769,33943492,-118029982
12805161,33984031,-118065260
12816345,34038665,-117954089
12817612,33999546,-117976520
12834849,33998413,-117966084
12835330,34009087,-117959470
12861429,33987230,-117946356
12868994,34091725,-117716699
12883621,34067268,-117754559
12885049,34048832,-117755864
12888409,34049740,-117768128
12895134,34101961,-117744994
12905245,34112656,-117795493
12909566,34105029,-117853981
12911116,34097075,-117841332
12911139,34097081,-117839897
12911668,34105711,-117859294
12914766,34101111,-117900926
12919909,34097401,-117911457
12932852,34079061,-117867550
12933196,34080389,-117855996
12936997,34078958,-117916350
12946896,34042170,-117950226
12972687,34131133,-117985813
12975925,34093800,-118017026
12992274,34061330,-117980612
13000095,34079608,-118035342
13036672,34111640,-117862610
13058213,34005692,-117792777
13062027,34039745,-117771393
13851011,33941806,-117933646
13851394,33934394,-117965655
13852499,33929877,-117969521
13855599,33913490,-117952511
13856036,33909233,-117960108
13859474,33666961,-118010325
13866439,33889825,-117928683
13867824,33876362,-117900349
13880992,33825725,-117919176
13888544,33605141,-117907817
13889723,33597608,-117884525
13900594,33396034,-117594897
13902148,33886901,-117989047
13905957,33857133,-117992501
13917870,33852353,-117935101
13925376,33791439,-118074894
13929281,33787590,-117945960
13939219,33780948,-117799723
13949886,33760344,-117970520
13964406,33746703,-117583643
13982101,33648355,-117894414
13986747,33819079,-117989463
13993886,33824914,-117947515
14001604,33774825,-118026966
14014844,33836268,-117995856
14019366,33684188,-117928540
14021107,33682567,-117933601
14025630,33671574,-117898218
14032870,33727400,-117964975
14043072,33722419,-118024260
14044156,33653212,-117981191
14055309,33674174,-117956432
14057007,33679405,-117945410
14066024,33689436,-118011304
14071157,33714371,-117991026
14077495,33726076,-118058997
14093700,33786413,-117978583
14100339,33798741,-118010486
14112382,33829725,-118052278
14121140,33839435,-118030202
14144179,33883205,-117983949
14160364,33922869,-117872586
14164069,33897739,-117822096
14167668,33891389,-117840602
14169258,33899011,-117845646
14184305,33879646,-117829236
14189964,33888356,-117797567
14201402,33877208,-117720096
14207225,33851241,-117747912
14211946,33840400,-117828216
14224552,33823823,-117846675
14233583,33795596,-117790642
14246102,33768514,-117824167
14248245,33762109,-117857311
14254497,33758439,-117801717
14259913,33752387,-117876236
14274611,33648424,-117939328
14285690,33731670,-117820783
14288810,33726121,-117828896
14290236,33694488,-117806335
14297135,33619214,-117870133
14332405,33752937,-117805591
14334761,33765012,-117789109
14362593,33689645,-117669853
14380191,33615236,-117688955
14408454,33534802,-117667503
14416653,33549130,-117698291
14421766,33517326,-117714404
14428464,33469693,-117712064
14433848,33498678,-117694395
14440160,33474193,-117625218
14446336,33443949,-117592543
14467406,33584554,-117578497
14469158,33589284,-117622067
14471122,33576078,-117646333
10715331,34211216,-118607928
14463312,33571111,-117633592
11120922,34428879,-118553869
14335964,33752894,-117770893
14221418,33829700,-117768101
11931486,34087481,-118078028
14458037,33536748,-117645420
14459261,33540398,-117636694
11324035,34566137,-118171078
11307878,34678696,-118197343
12647680,33743863,-118301130
12086852,34135878,-118229761
11320973,34673622,-118238633
10891470,34178347,-118384313
11540316,33991029,-118431024
14358162,33700852,-117715362
17065690,34395164,-118918709
17069335,34396346,-119299987
17083941,34269593,-119237973
17085769,34261560,-119271079
17092219,34274902,-119167259
17125658,34241589,-119026916
17152311,34185890,-119208886
17161318,34207072,-119167870
17172669,34157273,-119216460
17199236,34268417,-118894876
17201458,34273360,-118874823
17211544,34207471,-118876320
17227509,34292984,-118729470
17228953,34287368,-118753327
17241416,34249006,-118784663
17244775,34266594,-118771244
17250212,34264615,-118668232
17257277,34275931,-118691818
17266900,34162225,-118942302
17280882,34206475,-118856607
17293190,34146563,-118846163
17299851,34188347,-118756381
10724776,34193679,-118635681
10726151,34185027,-118661484
10779794,34181029,-118534188
10810466,34153011,-118601270
10816954,34161799,-118533864
10830709,34202549,-118460240
10831030,34209629,-118468255
10834334,34198211,-118505605
10835516,34189535,-118510863
10835885,34188742,-118511616
10838619,34187478,-118471218
10840226,34191586,-118440549
10853673,34165220,-118496605
10869864,34146457,-118495731
10892733,34177018,-118396902
10916107,34130507,-118377964
10947953,34194876,-118320424
10967955,34298349,-118445392
10972103,34312958,-118419329
10978236,34281147,-118425960
10990063,34235400,-118349000
10998982,34255405,-118315990
10999662,34240294,-118292550
11018310,34280223,-118449027
11033282,34230379,-118446162
11054022,34225899,-118479238
11062666,34224614,-118504526
11063134,34241923,-118507839
11063863,34255461,-118509339
11065636,34275079,-118503678
11137467,34368925,-118537694
